category,typeId,level,name,internal_name,durability,rarity,sockets,element,armorType,prefix,suffix,coreEffects,effects,IsScaling,exclusion_reason
Chakrams,1F95C8,33,Hengerings,chakrams_DLC2_unique02_k,25,Unique,,Primal,None,0,0,20700A,1F961F1F962A,True
Chakrams,1F95C7,30,Hengerings,chakrams_DLC2_unique02_j,25,Unique,,Primal,None,0,0,20700A,1F961F1F9629,True
Chakrams,1F95C5,27,Hengerings,chakrams_DLC2_unique02_i,25,Unique,,Primal,None,0,0,20700A,1F961F1F9628,True
Chakrams,1F95C2,24,Hengerings,chakrams_DLC2_unique02_h,25,Unique,,Primal,None,0,0,20700A,1F961F1F9627,True
Chakrams,1F95C0,21,Hengerings,chakrams_DLC2_unique02_g,25,Unique,,Primal,None,0,0,20700A,1F961F1F9626,True
Chakrams,1F95BF,18,Hengerings,chakrams_DLC2_unique02_f,25,Unique,,Primal,None,0,0,20700A,1F961F1F9625,True
Chakrams,1F95BD,15,Hengerings,chakrams_DLC2_unique02_e,25,Unique,,Primal,None,0,0,20700A,1F961F1F9624,True
Chakrams,1F95BA,12,Hengerings,chakrams_DLC2_unique02_d,25,Unique,,Primal,None,0,0,20700A,1F961F1F9623,True
Chakrams,1F95B8,9,Hengerings,chakrams_DLC2_unique02_c,25,Unique,,Primal,None,0,0,20700A,1F961F1F9622,True
Chakrams,1F95B6,6,Hengerings,chakrams_DLC2_unique02_b,25,Unique,,Primal,None,0,0,20700A,1F961F1F9621,True
Chakrams,1EE1A0,3,Hengerings,chakrams_DLC2_unique02_a,25,Unique,,Primal,None,0,0,20700A,1F96201F961F,True
Chakrams,1F95AF,42,Titan's Cuff,chakrams_DLC2_unique01_n,25,Unique,,Ice,None,0,0,1F960C,1F961A,True
Chakrams,1F95AC,39,Titan's Cuff,chakrams_DLC2_unique01_m,25,Unique,,Ice,None,0,0,1F960C,1F9619,True
Chakrams,1F95AB,36,Titan's Cuff,chakrams_DLC2_unique01_l,25,Unique,,Ice,None,0,0,1F960C,1F9618,True
Chakrams,1F95A8,33,Titan's Cuff,chakrams_DLC2_unique01_k,25,Unique,,Ice,None,0,0,1F960C,1F9617,True
Chakrams,1F95A6,30,Titan's Cuff,chakrams_DLC2_unique01_j,25,Unique,,Ice,None,0,0,1F960C,1F9616,True
Chakrams,1F95A5,27,Titan's Cuff,chakrams_DLC2_unique01_i,25,Unique,,Ice,None,0,0,1F960C,1F9615,True
Chakrams,1F95A2,24,Titan's Cuff,chakrams_DLC2_unique01_h,25,Unique,,Ice,None,0,0,1F960C,1F9614,True
Chakrams,1F95A0,21,Titan's Cuff,chakrams_DLC2_unique01_g,25,Unique,,Ice,None,0,0,1F960C,1F9613,True
Chakrams,1F959E,18,Titan's Cuff,chakrams_DLC2_unique01_f,25,Unique,,Ice,None,0,0,1F960C,1F9612,True
Chakrams,1F959C,15,Titan's Cuff,chakrams_DLC2_unique01_e,25,Unique,,Ice,None,0,0,1F960C,1F9611,True
Chakrams,1F959A,12,Titan's Cuff,chakrams_DLC2_unique01_d,25,Unique,,Ice,None,0,0,1F960C,1F9610,True
Chakrams,1F9598,9,Titan's Cuff,chakrams_DLC2_unique01_c,25,Unique,,Ice,None,0,0,1F960C,1F960F,True
Chakrams,1F9596,6,Titan's Cuff,chakrams_DLC2_unique01_b,25,Unique,,Ice,None,0,0,1F960C,1F960E,True
Chakrams,1EE19F,3,Titan's Cuff,chakrams_DLC2_unique01_a,25,Unique,,Ice,None,0,0,1F960C,1F960D,True
Chakrams,201DE3,42,Primal Chakrams,chakrams_dlc2_primal14,25,Infrequent,,Primal,None,0,0,20700A,,True
Chakrams,201DE2,39,Primal Chakrams,chakrams_dlc2_primal13,25,Infrequent,,Primal,None,0,0,20700A,,True
Chakrams,201DE0,36,Primal Chakrams,chakrams_dlc2_primal12,25,Infrequent,,Primal,None,0,0,20700A,,True
Chakrams,201DDF,33,Primal Chakrams,chakrams_dlc2_primal11,25,Infrequent,,Primal,None,0,0,20700A,,True
Chakrams,201DDE,30,Primal Chakrams,chakrams_dlc2_primal10,25,Infrequent,,Primal,None,0,0,20700A,,True
Chakrams,201DDD,27,Primal Chakrams,chakrams_dlc2_primal09,25,Infrequent,,Primal,None,0,0,20700A,,True
Chakrams,201DDC,24,Primal Chakrams,chakrams_dlc2_primal08,25,Infrequent,,Primal,None,0,0,20700A,,True
Chakrams,201DDB,21,Primal Chakrams,chakrams_dlc2_primal07,25,Infrequent,,Primal,None,0,0,20700A,,True
Chakrams,201DDA,18,Primal Chakrams,chakrams_dlc2_primal06,25,Infrequent,,Primal,None,0,0,20700A,,True
Chakrams,201DD9,15,Primal Chakrams,chakrams_dlc2_primal05,25,Infrequent,,Primal,None,0,0,20700A,,True
Chakrams,201DD8,12,Primal Chakrams,chakrams_dlc2_primal04,25,Infrequent,,Primal,None,0,0,20700A,,True
Chakrams,201DD7,9,Primal Chakrams,chakrams_dlc2_primal03,25,Infrequent,,Primal,None,0,0,20700A,,True
Chakrams,201DD6,6,Primal Chakrams,chakrams_dlc2_primal02,25,Infrequent,,Primal,None,0,0,20700A,,True
Chakrams,201DD5,3,Primal Chakrams,chakrams_dlc2_primal01,25,Infrequent,,Primal,None,0,0,20700A,,True
Chakrams,1E6D00,44,Flotsam Chakrams,chakrams_dlc1_unique02_r,25,Unique,,Lightning,None,0,0,1E6D2F,,True
Chakrams,1E6CFF,42,Flotsam Chakrams,chakrams_dlc1_unique02_q,25,Unique,,Lightning,None,0,0,1E6D2E,,True
Chakrams,1E6CFE,40,Flotsam Chakrams,chakrams_dlc1_unique02_p,25,Unique,,Lightning,None,0,0,1E6D2D,,True
Chakrams,1E6CFD,38,Flotsam Chakrams,chakrams_dlc1_unique02_o,25,Unique,,Lightning,None,0,0,1E6D2C,,True
Chakrams,1E6CFC,36,Flotsam Chakrams,chakrams_dlc1_unique02_n,25,Unique,,Lightning,None,0,0,1E6D2B,,True
Chakrams,1E6CFB,34,Flotsam Chakrams,chakrams_dlc1_unique02_m,25,Unique,,Lightning,None,0,0,1E6D2A,,True
Chakrams,1E6CFA,32,Flotsam Chakrams,chakrams_dlc1_unique02_l,25,Unique,,Lightning,None,0,0,1E6D29,,True
Chakrams,1E6CF9,30,Flotsam Chakrams,chakrams_dlc1_unique02_k,25,Unique,,Lightning,None,0,0,1E6D28,,True
Chakrams,1E6CF8,28,Flotsam Chakrams,chakrams_dlc1_unique02_j,25,Unique,,Lightning,None,0,0,1E6D27,,True
Chakrams,1E6CF7,26,Flotsam Chakrams,chakrams_dlc1_unique02_i,25,Unique,,Lightning,None,0,0,1E6D26,,True
Chakrams,1E6CF6,24,Flotsam Chakrams,chakrams_dlc1_unique02_h,25,Unique,,Lightning,None,0,0,1E6D25,,True
Chakrams,1E6CF5,22,Flotsam Chakrams,chakrams_dlc1_unique02_g,25,Unique,,Lightning,None,0,0,1E6D24,,True
Chakrams,1E6CF3,20,Flotsam Chakrams,chakrams_dlc1_unique02_f,25,Unique,,Lightning,None,0,0,1E6D23,,True
Chakrams,1E6CF1,18,Flotsam Chakrams,chakrams_dlc1_unique02_e,25,Unique,,Lightning,None,0,0,1E6D22,,True
Chakrams,1E6CF0,16,Flotsam Chakrams,chakrams_dlc1_unique02_d,25,Unique,,Lightning,None,0,0,1E6D21,,True
Chakrams,1E6CEF,14,Flotsam Chakrams,chakrams_dlc1_unique02_c,25,Unique,,Lightning,None,0,0,1E6D20,,True
Chakrams,1E6CEE,12,Flotsam Chakrams,chakrams_dlc1_unique02_b,25,Unique,,Lightning,None,0,0,1E6D1F,,True
Chakrams,1E6CED,10,Flotsam Chakrams,chakrams_dlc1_unique02_a,25,Unique,,Lightning,None,0,0,1E6D1E,,True
Chakrams,1E6CC7,44,Baronett's Blades,chakrams_dlc1_unique01_r,25,Unique,,Fire,None,0,0,1E6CE21E732F,,True
Chakrams,1E6CC6,42,Baronett's Blades,chakrams_dlc1_unique01_q,25,Unique,,Fire,None,0,0,1E6CE21E732E,,True
Chakrams,1E6CC5,40,Baronett's Blades,chakrams_dlc1_unique01_p,25,Unique,,Fire,None,0,0,1E6CE21E732D,,True
Chakrams,1E6CC4,38,Baronett's Blades,chakrams_dlc1_unique01_o,25,Unique,,Fire,None,0,0,1E6CE21E732C,,True
Chakrams,1E6CC3,36,Baronett's Blades,chakrams_dlc1_unique01_n,25,Unique,,Fire,None,0,0,1E6CE21E732B,,True
Chakrams,1E6CC2,34,Baronett's Blades,chakrams_dlc1_unique01_m,25,Unique,,Fire,None,0,0,1E6CE21E732A,,True
Chakrams,1E6CC1,32,Baronett's Blades,chakrams_dlc1_unique01_l,25,Unique,,Fire,None,0,0,1E6CE21E7329,,True
Chakrams,1E6CC0,30,Baronett's Blades,chakrams_dlc1_unique01_k,25,Unique,,Fire,None,0,0,1E6CE21E7328,,True
Chakrams,1E6CBF,28,Baronett's Blades,chakrams_dlc1_unique01_j,25,Unique,,Fire,None,0,0,1E6CE21E7327,,True
Chakrams,1E6CBE,26,Baronett's Blades,chakrams_dlc1_unique01_i,25,Unique,,Fire,None,0,0,1E6CE21E7326,,True
Chakrams,1E6CBD,24,Baronett's Blades,chakrams_dlc1_unique01_h,25,Unique,,Fire,None,0,0,1E6CE21E7325,,True
Chakrams,1E6CBC,22,Baronett's Blades,chakrams_dlc1_unique01_g,25,Unique,,Fire,None,0,0,1E6CE21E7324,,True
Chakrams,1E6CBB,20,Baronett's Blades,chakrams_dlc1_unique01_f,25,Unique,,Fire,None,0,0,1E6CE21E7323,,True
Chakrams,1E6CBA,18,Baronett's Blades,chakrams_dlc1_unique01_e,25,Unique,,Fire,None,0,0,1E6CE21E7322,,True
Chakrams,1E6CB9,16,Baronett's Blades,chakrams_dlc1_unique01_d,25,Unique,,Fire,None,0,0,1E6CE21E7321,,True
Chakrams,1E6CB8,14,Baronett's Blades,chakrams_dlc1_unique01_c,25,Unique,,Fire,None,0,0,1E6CE21E7320,,True
Chakrams,1E6CB7,12,Baronett's Blades,chakrams_dlc1_unique01_b,25,Unique,,Fire,None,0,0,1E6CE21E731F,,True
Chakrams,1E6CB6,10,Baronett's Blades,chakrams_dlc1_unique01_a,25,Unique,,Fire,None,0,0,1E6CE21E6CE3,,True
Chakrams,152F6A,27,Verdant Blades,QuestItem_SQ116_VerdantBlade,26,Infrequent,,Lightning,None,0,0,1F638B,,True
Chakrams,13A9D5,0,Chakrams,PARENT_chakram_lightning,25,Common,,Lightning,None,0,0,,,False
Chakrams,13A9D4,0,Chakrams,PARENT_chakram_ice,25,Common,,Ice,None,0,0,,,False
Chakrams,13A9D3,0,Chakrams,PARENT_chakram_fire,25,Common,,Fire,None,0,0,,,False
Chakrams,077957,0,[DEV] Parent Chakram,PARENT_Chakram,25,Common,,None,None,0,0,,,False
Chakrams,1A2ABB,20,Stormscythe,EA3_Demo_Chakrams,25,Unique,,Lightning,None,0,0,13C27D,,False
Chakrams,1B21E3,21,Crude Sylvanite Chakrams,EA3_chakrams_fire,26,Common,,Fire,None,0,0,,,True
Chakrams,180FA7,15,Crude Iron Chakrams,DEV_GDC_Chakrams,20,Common,,Fire,None,0,0,,,False
Chakrams,1D1796,36,Electrifying Chakrams of Bloodletting,chakrams_merchant_rare04c,28,Rare,,Lightning,None,1C3D80,1C3D90,1C3D801C3D90,,False
Chakrams,1D1795,36,Arctic Chakrams of Gluttony,chakrams_merchant_rare04b,28,Rare,,Ice,None,1C3D7F,1C3D92,1C3D7F1C3D92,,False
Chakrams,1D1794,36,Mage's Chakrams of the Inferno,chakrams_merchant_rare04a,28,Infrequent,,Fire,None,1C4293,14221F,,,False
Chakrams,1D178B,33,Prismere Chakrams,chakrams_merchant_rare03d,28,Infrequent,UU,Lightning,None,0,0,,,False
Chakrams,1D178A,30,Shocking Chakrams of Ferocity,chakrams_merchant_rare03c,28,Rare,,Lightning,None,140D50,1C3D91,140D501C3D91,,False
Chakrams,1D1789,30,Archmagus' Chakrams of the Avalanche,chakrams_merchant_rare03b,28,Rare,,Ice,None,07A779,142219,,,False
Chakrams,1D1788,30,Scorching Chakrams of Devouring,chakrams_merchant_rare03a,28,Rare,,Fire,None,140CAD,1C3D8F,140CAD1C3D8F,,False
Chakrams,1D177F,24,Sylvanite Chakrams,chakrams_merchant_rare02d,26,Infrequent,UU,Ice,None,0,0,,,False
Chakrams,1D177E,24,Surging Chakrams of Execution,chakrams_merchant_rare02c,26,Rare,,Lightning,None,07A01F,1C3EB5,07A01F,,False
Chakrams,1D177D,24,Rimy Chakrams of Ravening,chakrams_merchant_rare02b,26,Rare,,Ice,None,079F8A,13AE20,079F8A13AE20,,False
Chakrams,1D177C,24,Searing Chakrams of Bloodthirst,chakrams_merchant_rare02a,26,Rare,,Fire,None,079F8F,13AE1D,079F8F13AE1D,,False
Chakrams,1D1773,7,Steel Chakrams,chakrams_merchant_rare01d,22,Infrequent,UU,Lightning,None,0,0,,,False
Chakrams,1D1772,7,Booming Chakrams of the Soothsayer,chakrams_merchant_rare01c,22,Rare,,Lightning,None,07A7E3,07A961,07A7E3,,False
Chakrams,1D1771,7,Student's Chakrams of Dusk,chakrams_merchant_rare01b,22,Rare,,Ice,None,07A715,0809C7,,,False
Chakrams,1D1770,7,Toothed Chakrams of the Geyser,chakrams_merchant_rare01a,22,Rare,,Fire,None,07A75D,080AFC,07A75D,,False
Chakrams,1D1793,36,Infusing Chakrams,chakrams_merchant_infrequent04d,28,Infrequent,,Lightning,None,07A757,0,,,False
Chakrams,1D1792,36,Chakrams of the Blizzard,chakrams_merchant_infrequent04c,28,Infrequent,,Ice,None,0,14221A,,,False
Chakrams,1D1791,36,Blazing Chakrams,chakrams_merchant_infrequent04b,28,Infrequent,,Fire,None,1C3D7E,0,1C3D7E,,False
Chakrams,1D1790,33,Prismere Chakrams,chakrams_merchant_infrequent04a,28,Infrequent,UU,Fire,None,0,0,,,False
Chakrams,1D1787,27,Paladin's Chakrams,chakrams_merchant_infrequent03d,26,Infrequent,,Lightning,None,07A743,0,,,False
Chakrams,1D1786,27,Glacial Chakrams,chakrams_merchant_infrequent03c,26,Infrequent,,Ice,None,140C62,0,140C62,,False
Chakrams,1D1785,27,Chakrams of the Wildfire,chakrams_merchant_infrequent03b,26,Infrequent,,Fire,None,0,14221E,,,False
Chakrams,1D1784,24,Sylvanite Chakrams,chakrams_merchant_infrequent03a,26,Infrequent,UU,Fire,None,0,0,,,False
Chakrams,1D177B,15,Azurite Chakrams,chakrams_merchant_infrequent02d,24,Infrequent,UU,Fire,None,0,0,,,False
Chakrams,1D177A,15,Chakrams of Starvation,chakrams_merchant_infrequent02c,24,Rare,,Lightning,None,0,13AE1F,13AE1F,,False
Chakrams,1D1779,15,Shrewd Chakrams,chakrams_merchant_infrequent02b,24,Infrequent,,Ice,None,07A77E,0,,,False
Chakrams,1D1778,15,Chakrams of Mysticism,chakrams_merchant_infrequent02a,24,Infrequent,,Fire,None,0,080AFB,,,False
Chakrams,1D176F,7,Steel Chakrams,chakrams_merchant_infrequent01d,22,Infrequent,U,Ice,None,0,0,,,False
Chakrams,1D176E,5,Canny Chakrams,chakrams_merchant_infrequent01c,22,Infrequent,,Lightning,None,07A77C,0,,,False
Chakrams,1D176D,5,Chakrams of Flurry,chakrams_merchant_infrequent01b,22,Infrequent,,Ice,None,0,07A940,,,False
Chakrams,1D176C,5,Squire's Chakrams,chakrams_merchant_infrequent01a,22,Infrequent,,Fire,None,07A732,0,,,False
Chakrams,1D178F,33,Prismere Chakrams,chakrams_merchant_common04d,28,Infrequent,UU,Ice,None,0,0,,,False
Chakrams,1D178E,33,Wise Chakrams,chakrams_merchant_common04c,28,Rare,,Lightning,None,1C4296,0,,,False
Chakrams,1D178C,33,Serrated Chakrams,chakrams_merchant_common04a,28,Infrequent,,Fire,None,1C3DA1,0,1C3DA1,,False
Chakrams,1D1783,24,Sylvanite Chakrams,chakrams_merchant_common03d,26,Infrequent,UU,Ice,None,0,0,,,False
Chakrams,1D1782,24,Master's Chakrams,chakrams_merchant_common03c,26,Infrequent,,Lightning,None,1C4290,0,,,False
Chakrams,1D1781,24,Chakrams of the Avalanche,chakrams_merchant_common03b,26,Infrequent,,Ice,None,0,142219,,,False
Chakrams,1D1780,24,Tyrant's Chakrams,chakrams_merchant_common03a,26,Infrequent,,Fire,None,1C4229,0,,,False
Chakrams,1D1777,15,Azurite Chakrams,chakrams_merchant_common02d,24,Infrequent,UU,Lightning,None,0,0,,,False
Chakrams,1D1776,12,Chakrams of the Deluge,chakrams_merchant_common02c,24,Infrequent,,Lightning,None,0,07A953,,,False
Chakrams,1D1775,12,Prodigy's Chakrams,chakrams_merchant_common02b,24,Infrequent,,Ice,None,07A71C,0,,,False
Chakrams,1D1774,12,Chakrams of the Flame,chakrams_merchant_common02a,24,Infrequent,,Fire,None,0,07A94F,,,False
Chakrams,1D176B,2,Iron Chakrams,chakrams_merchant_common01d,20,Infrequent,U,Fire,None,0,0,,,False
Chakrams,1D176A,2,Iron Chakrams,chakrams_merchant_common01c,20,Common,,Lightning,None,0,0,,,False
Chakrams,1D1769,2,Iron Chakrams,chakrams_merchant_common01b,20,Common,,Ice,None,0,0,,,False
Chakrams,1D1768,2,Iron Chakrams,chakrams_merchant_common01a,20,Common,,Fire,None,0,0,,,False
Chakrams,1D7EE8,3,Twinned Souls,chakrams_entitlement02,20,Unique,,Fire,None,0,0,1D2A251D2A24,,True
Chakrams,1D2A0B,3,Fate's Eyes,chakrams_entitlement01,20,Unique,,Lightning,None,0,0,,1FAEA8,True
Chakrams,13AEA8,36,Fine Prismere Chakrams,chakrams_common05c_lightning,28,Common,,Lightning,None,0,0,,,False
Chakrams,13AE89,36,Fine Prismere Chakrams,chakrams_common05c_ice,28,Common,,Ice,None,0,0,,,False
Chakrams,135A32,36,Fine Prismere Chakrams,chakrams_common05c_fire,28,Common,,Fire,None,0,0,,,False
Chakrams,188CE6,33,Prismere Chakrams,chakrams_common05b_lightning_sockets_02,28,Infrequent,UU,Lightning,None,0,0,,,False
Chakrams,188C93,33,Prismere Chakrams,chakrams_common05b_lightning_sockets_01,28,Infrequent,U,Lightning,None,0,0,,,False
Chakrams,13AEA7,33,Prismere Chakrams,chakrams_common05b_lightning,28,Common,,Lightning,None,0,0,,,False
Chakrams,188CE5,33,Prismere Chakrams,chakrams_common05b_ice_sockets_02,28,Infrequent,UU,Ice,None,0,0,,,False
Chakrams,188C92,33,Prismere Chakrams,chakrams_common05b_ice_sockets_01,28,Infrequent,U,Ice,None,0,0,,,False
Chakrams,13AE8A,33,Prismere Chakrams,chakrams_common05b_ice,28,Common,,Ice,None,0,0,,,False
Chakrams,188CE4,33,Prismere Chakrams,chakrams_common05b_fire_sockets_02,28,Infrequent,UU,Fire,None,0,0,,,False
Chakrams,188C91,33,Prismere Chakrams,chakrams_common05b_fire_sockets_01,28,Infrequent,U,Fire,None,0,0,,,False
Chakrams,135A33,33,Prismere Chakrams,chakrams_common05b_fire,28,Common,,Fire,None,0,0,,,False
Chakrams,1C2AFB,30,Thunderous Chakrams of the Tempest,chakrams_common05a_lightning_merchant_02,28,Rare,,Lightning,None,07A7EE,142222,07A7EE,,False
Chakrams,1C2AF8,30,Crushing Chakrams of Conservation,chakrams_common05a_lightning_merchant_01,28,Rare,,Lightning,None,140D9F,07AA5C,,,False
Chakrams,13AEA6,30,Crude Prismere Chakrams,chakrams_common05a_lightning,28,Common,,Lightning,None,0,0,,,False
Chakrams,1C2AFA,30,Cunning Chakrams of the Blizzard,chakrams_common05a_ice_merchant_02,28,Rare,,Ice,None,07A7C9,14221A,,,False
Chakrams,1C2AF7,30,Glacial Chakrams of the Blizzard,chakrams_common05a_ice_merchant_01,28,Infrequent,,Ice,None,140C62,14221A,140C62,,False
Chakrams,13AE8B,30,Crude Prismere Chakrams,chakrams_common05a_ice,28,Common,,Ice,None,0,0,,,False
Chakrams,1C2AF9,30,Loathsome Chakrams of Flensing,chakrams_common05a_fire_merchant_02,28,Rare,,Fire,None,07A7F4,07A9AD,07A7F4,,False
Chakrams,1C2AF6,30,Bolstering Chakrams of the Wave,chakrams_common05a_fire_merchant_01,28,Rare,,Fire,None,140BC8,080AFD,140BC8,,False
Chakrams,135A34,30,Crude Prismere Chakrams,chakrams_common05a_fire,28,Common,,Fire,None,0,0,,,False
Chakrams,13AEA5,27,Fine Sylvanite Chakrams,chakrams_common04c_lightning,26,Common,,Lightning,None,0,0,,,True
Chakrams,13AE8C,27,Fine Sylvanite Chakrams,chakrams_common04c_ice,26,Common,,Ice,None,0,0,,,False
Chakrams,135A35,27,Fine Sylvanite Chakrams,chakrams_common04c_fire,26,Common,,Fire,None,0,0,,,False
Chakrams,188CE3,24,Sylvanite Chakrams,chakrams_common04b_lightning_sockets_02,26,Infrequent,UU,Lightning,None,0,0,,,False
Chakrams,188C90,24,Sylvanite Chakrams,chakrams_common04b_lightning_sockets_01,26,Infrequent,U,Lightning,None,0,0,,,False
Chakrams,13AEA4,24,Sylvanite Chakrams,chakrams_common04b_lightning,26,Common,,Lightning,None,0,0,,,False
Chakrams,188CE2,24,Sylvanite Chakrams,chakrams_common04b_ice_sockets_02,26,Infrequent,UU,Ice,None,0,0,,,False
Chakrams,188C8F,24,Sylvanite Chakrams,chakrams_common04b_ice_sockets_01,26,Infrequent,U,Ice,None,0,0,,,False
Chakrams,13AE8D,24,Sylvanite Chakrams,chakrams_common04b_ice,26,Common,,Ice,None,0,0,,,False
Chakrams,188CE1,24,Sylvanite Chakrams,chakrams_common04b_fire_sockets_02,26,Infrequent,UU,Fire,None,0,0,,,False
Chakrams,188C8E,24,Sylvanite Chakrams,chakrams_common04b_fire_sockets_01,26,Infrequent,U,Fire,None,0,0,,,False
Chakrams,135A36,24,Sylvanite Chakrams,chakrams_common04b_fire,26,Common,,Fire,None,0,0,,,False
Chakrams,1C2AF5,21,Dilettante's Chakrams of the Perfectionist,chakrams_common04a_lightning_merchant_02,26,Rare,,Lightning,None,187BF2,07B5A0,,,False
Chakrams,1C2AF2,21,Emboldening Chakrams of Maiming,chakrams_common04a_lightning_merchant_01,26,Infrequent,,Lightning,None,079F5A,142266,079F5A,,False
Chakrams,13AEA3,21,Crude Sylvanite Chakrams,chakrams_common04a_lightning,26,Common,,Lightning,None,0,0,,,False
Chakrams,1C2AF4,21,Archmagus' Chakrams of the Avalanche,chakrams_common04a_ice_merchant_02,26,Rare,,Ice,None,07A779,142219,,,False
Chakrams,1C2AF1,21,Cruel Chakrams of the Precisionist,chakrams_common04a_ice_merchant_01,26,Rare,,Ice,None,07A766,1422B0,07A766,,False
Chakrams,13AE8E,21,Crude Sylvanite Chakrams,chakrams_common04a_ice,26,Common,,Ice,None,0,0,,,False
Chakrams,1C2AF3,21,Invader's Chakrams of Ravaging,chakrams_common04a_fire_merchant_02,26,Rare,,Fire,None,080B17,13AE1C,13AE1C,,False
Chakrams,1C2AF0,21,Shrewd Chakrams of Craft,chakrams_common04a_fire_merchant_01,26,Rare,,Fire,None,07A77E,07AA72,,,False
Chakrams,135A37,21,Crude Sylvanite Chakrams,chakrams_common04a_fire,26,Common,,Fire,None,0,0,,,True
Chakrams,13AEA2,18,Fine Azurite Chakrams,chakrams_common03c_lightning,24,Common,,Lightning,None,0,0,,,False
Chakrams,13AE8F,18,Fine Azurite Chakrams,chakrams_common03c_ice,24,Common,,Ice,None,0,0,,,False
Chakrams,135A38,18,Fine Azurite Chakrams,chakrams_common03c_fire,24,Common,,Fire,None,0,0,,,False
Chakrams,188CE0,15,Azurite Chakrams,chakrams_common03b_lightning_sockets_02,24,Infrequent,UU,Lightning,None,0,0,,,False
Chakrams,188C8D,15,Azurite Chakrams,chakrams_common03b_lightning_sockets_01,24,Infrequent,U,Lightning,None,0,0,,,False
Chakrams,13AEA1,15,Azurite Chakrams,chakrams_common03b_lightning,24,Common,,Lightning,None,0,0,,,False
Chakrams,188CDF,15,Azurite Chakrams,chakrams_common03b_ice_sockets_02,24,Infrequent,UU,Ice,None,0,0,,,False
Chakrams,188C8C,15,Azurite Chakrams,chakrams_common03b_ice_sockets_01,24,Infrequent,U,Ice,None,0,0,,,False
Chakrams,13AE90,15,Azurite Chakrams,chakrams_common03b_ice,24,Common,,Ice,None,0,0,,,False
